age,gender,occupation,past_attendance,social_media_followers,interest_in_music,interest_in_art,interest_in_technology,distance_from_venue,has_plus_one,invited
54,Male,Nurse,False,512608,False,True,False,39.78,True,True
39,Male,Optician,False,233775,False,True,True,69.5,False,True
60,Female,Doctor,False,191028,True,False,True,28.03,False,False
62,Male,Accountant,True,550393,True,False,False,85.12,False,False
69,Male,Accountant,False,198617,False,True,False,60.08,False,True
44,Male,Optician,False,933585,True,False,False,12.4,True,True
36,Female,Doctor,False,981801,True,True,False,10.13,False,True
62,Male,Technician,True,545225,False,False,True,28.5,False,True
39,Female,Artist,False,568757,False,False,False,10.83,False,True
56,Male,Nurse,True,671479,False,False,True,26.47,True,True
27,Female,Accountant,False,441179,False,False,True,69.38,True,True
19,Male,Optician,False,247343,True,True,True,56.07,True,False
32,Male,Sales,False,687357,False,False,False,70.59,True,True
70,Male,Nurse,False,795116,True,True,True,76.3,True,False
26,Male,Accountant,True,38056,False,False,False,4.82,False,True
31,Male,Doctor,True,735188,False,False,False,82.47,False,True
65,Male,Sales,True,676180,False,False,True,39.53,True,True
54,Male,Teacher,False,97064,True,False,True,23.39,False,False
65,Female,Sales,False,586438,True,True,False,99.81,True,False
61,Male,Accountant,False,10946,True,True,False,72.93,False,False
67,Male,Technician,False,413566,True,True,False,27.22,True,False
44,Male,Engineer,True,318921,False,True,True,57.55,True,True
22,Male,Accountant,False,896488,True,False,False,33.0,False,True
51,Female,Nurse,False,600729,True,True,True,83.2,True,False
28,Female,Nurse,True,529053,False,True,False,77.15,True,True
60,Female,Artist,True,362651,True,False,True,48.17,False,True
70,Male,Technician,False,975213,False,False,True,4.51,False,True
40,Male,Developer,False,979074,True,False,False,36.78,True,False
57,Male,Doctor,False,548920,True,True,True,53.43,True,False
34,Female,Developer,True,573897,True,False,False,6.7,False,True
42,Male,Engineer,True,887316,False,True,True,26.31,False,False
25,Female,Optician,True,690687,True,False,True,9.28,False,True
61,Female,Musician,False,98893,False,False,False,85.66,False,False
54,Male,Artist,False,314262,True,True,False,19.76,True,False
18,Female,Musician,True,210554,False,True,True,51.32,True,True
52,Male,Optician,False,678879,True,False,False,76.92,False,False
69,Male,Artist,False,276655,True,False,False,98.78,True,False
32,Male,Sales,True,314133,True,False,True,82.42,True,True
46,Male,Technician,False,623326,False,True,True,88.73,True,True
61,Female,Sales,True,174859,True,True,True,22.84,True,True
61,Female,Optician,False,597335,True,True,True,81.88,True,False
41,Female,Engineer,False,380818,True,False,True,1.2,True,True
61,Female,Developer,True,171520,False,False,True,41.39,False,True
28,Male,Technician,True,822444,False,False,False,2.57,False,False
61,Female,Musician,True,984609,True,True,False,75.3,False,True
37,Female,Engineer,True,842990,True,False,False,53.29,True,False
47,Male,Musician,True,912960,True,False,False,86.58,True,True
20,Male,Technician,True,730944,True,False,True,61.91,False,True
27,Female,Musician,True,672608,True,True,True,46.45,False,False
47,Male,Sales,False,633271,True,True,True,77.74,True,True
39,Male,Engineer,True,137204,True,True,False,54.61,False,False
43,Female,Accountant,False,592114,True,True,False,44.21,True,False
66,Male,Nurse,True,522622,True,False,False,50.86,False,False
49,Male,Accountant,True,125962,True,True,True,56.59,False,False
54,Female,Artist,True,702715,False,False,False,85.09,True,False
22,Female,Optician,True,448534,True,True,True,28.38,True,False
20,Male,Accountant,False,904440,True,False,True,22.62,True,False
19,Female,Teacher,False,95987,True,False,False,50.93,False,False
22,Female,Optician,True,548793,True,True,False,77.81,False,False
53,Female,Teacher,False,195122,True,True,True,71.77,True,True
25,Male,Engineer,False,18189,False,False,True,76.96,True,False
22,Female,Optician,False,574064,True,True,False,1.2,True,False
64,Female,Sales,False,74795,False,False,False,38.67,True,False
37,Female,Accountant,False,966490,False,False,False,0.98,True,True
28,Female,Accountant,True,750996,False,True,True,66.92,True,False
68,Female,Technician,False,633544,False,False,False,13.24,False,True
61,Male,Developer,False,774403,False,True,False,85.08,True,False
55,Female,Artist,True,93455,True,False,True,6.05,False,False
29,Male,Sales,True,575868,True,True,True,70.37,False,True
35,Female,Accountant,True,672138,False,True,False,49.02,True,True
51,Female,Musician,True,500187,True,False,True,75.38,True,False
43,Female,Nurse,False,374626,False,True,True,66.33,True,True
66,Female,Teacher,False,866216,False,False,False,76.67,True,True
57,Male,Accountant,True,21281,True,False,False,5.45,True,False
67,Male,Accountant,True,860485,True,False,True,50.47,True,True
26,Male,Doctor,False,109954,True,True,True,47.18,False,False
33,Male,Developer,True,989672,True,False,True,62.1,True,False
64,Male,Technician,True,712064,False,False,True,8.7,True,False
45,Female,Engineer,True,410435,True,True,True,51.98,False,True
67,Female,Technician,True,581325,False,False,True,100.0,True,False
60,Female,Musician,True,399608,True,True,True,37.1,False,True
52,Female,Engineer,True,22516,True,False,False,98.33,False,False
42,Female,Technician,True,868215,True,False,False,68.56,True,False
37,Female,Nurse,True,368765,True,False,True,64.65,False,True
26,Male,Artist,True,579067,False,True,False,7.63,False,True
57,Female,Teacher,True,58026,True,False,True,30.71,False,False
42,Female,Artist,True,277978,False,False,False,58.62,False,True
67,Male,Optician,False,219991,False,False,True,5.79,False,False
37,Female,Musician,True,649661,False,True,False,21.66,False,True
27,Female,Engineer,False,128743,False,True,True,60.97,True,True
26,Female,Nurse,False,107872,True,True,False,59.29,False,False
35,Female,Musician,True,929434,True,True,False,53.01,True,True
49,Male,Nurse,False,511366,True,False,True,0.26,True,False
41,Male,Teacher,True,554482,True,False,False,47.89,False,True
38,Female,Artist,True,884915,False,True,False,16.93,True,False
26,Male,Accountant,False,511963,True,True,False,13.2,False,True
61,Female,Optician,True,303389,False,True,False,36.96,False,False
18,Female,Sales,False,876224,False,False,False,20.31,True,True
39,Female,Accountant,False,466544,False,True,False,6.65,False,True
36,Female,Doctor,True,81492,False,True,True,38.35,False,True
58,Male,Artist,True,768448,True,False,True,28.13,True,False
35,Male,Engineer,True,275606,False,False,False,83.2,False,True
35,Female,Accountant,True,330632,False,True,False,16.68,False,False
68,Male,Sales,True,143706,False,False,False,96.97,False,False
44,Male,Sales,True,824336,True,False,False,89.65,True,True
44,Male,Nurse,False,289457,True,True,False,26.7,False,True
25,Female,Developer,True,167549,True,True,True,90.93,False,False
39,Female,Engineer,True,967906,True,True,False,79.24,False,True
54,Male,Doctor,False,429871,True,False,True,90.15,True,False
53,Male,Optician,True,971739,False,False,False,8.01,True,False
18,Female,Technician,False,38323,True,False,True,56.6,True,True
41,Female,Teacher,True,524676,False,True,False,89.37,True,True
53,Male,Accountant,False,278822,True,False,True,19.1,True,True
48,Female,Nurse,True,752046,True,False,False,84.08,False,True
46,Male,Teacher,False,466093,True,False,True,6.14,True,False
57,Female,Musician,False,609741,False,True,False,7.11,True,False
53,Male,Engineer,True,650240,True,False,False,56.27,True,False
46,Male,Optician,False,952384,True,True,True,24.41,True,False
49,Male,Teacher,False,432131,True,True,True,34.26,True,False
46,Male,Engineer,True,752059,False,True,True,5.69,True,True
67,Female,Teacher,False,953129,True,False,False,45.06,False,False
68,Male,Nurse,True,969447,False,True,False,41.59,False,False
52,Female,Musician,True,976608,False,False,True,32.56,True,True
54,Male,Technician,True,358703,True,True,True,92.15,False,True
36,Male,Optician,False,666002,True,False,False,63.67,False,True
19,Male,Nurse,True,848628,False,False,False,19.96,False,False
42,Female,Developer,False,888086,False,False,False,37.26,True,True
23,Male,Developer,False,31480,True,True,False,3.69,False,False
62,Female,Doctor,False,184036,False,True,False,52.34,True,False
19,Female,Developer,True,672332,True,False,False,99.67,True,True
32,Male,Developer,True,712577,True,True,True,11.71,True,True
32,Female,Nurse,True,485146,True,False,True,13.06,True,True
67,Male,Technician,False,505827,True,True,True,1.35,False,True
65,Male,Artist,True,452033,False,False,False,31.75,False,False
53,Female,Accountant,True,564628,False,False,False,18.15,False,True
26,Female,Sales,True,709217,True,True,True,1.69,False,True
41,Male,Optician,False,551524,False,True,False,6.42,False,True
54,Male,Artist,True,555750,False,True,True,67.93,False,False
55,Male,Accountant,True,65537,False,True,False,24.48,False,False
42,Male,Engineer,False,414037,False,True,False,31.83,False,False
22,Female,Sales,True,428760,False,False,True,70.11,False,True
18,Male,Musician,False,887015,True,True,False,63.13,True,True
25,Female,Technician,True,652588,True,False,False,58.23,True,True
57,Female,Engineer,True,60372,True,True,True,44.39,True,True
53,Male,Sales,True,262395,False,True,False,44.45,True,False
66,Male,Accountant,True,615254,True,True,False,1.35,True,False
20,Female,Optician,False,245870,True,True,False,77.91,True,False
58,Male,Artist,True,913303,False,True,True,76.9,False,True
29,Female,Accountant,False,459181,False,True,False,29.21,False,False
19,Female,Optician,True,367852,True,True,False,40.49,False,False
24,Female,Doctor,True,955914,True,False,False,70.98,False,True
24,Female,Artist,True,564891,False,True,False,72.41,True,False
60,Male,Teacher,True,526901,False,False,True,40.66,True,False
34,Male,Artist,True,172492,False,True,False,96.89,True,False
56,Male,Musician,True,166391,False,True,False,40.79,False,True
38,Female,Nurse,False,273324,False,False,False,75.18,True,True
32,Female,Doctor,False,241323,False,False,False,22.05,False,False
54,Female,Teacher,False,554388,False,False,False,54.65,False,False
52,Female,Optician,True,366340,True,False,False,94.21,False,False
29,Female,Developer,True,989218,False,True,False,88.71,True,False
63,Female,Technician,False,623862,True,True,True,89.34,False,True
36,Male,Engineer,True,595576,False,True,False,69.26,True,False
30,Male,Musician,False,307496,True,True,False,7.49,True,False
20,Female,Optician,True,222448,True,False,True,26.83,False,True
43,Female,Optician,True,926516,True,False,True,47.77,True,True
70,Male,Technician,False,875286,True,True,False,43.77,False,False
24,Female,Optician,False,814835,False,True,True,87.01,False,True
66,Female,Developer,False,818452,False,False,False,71.9,True,True
66,Female,Engineer,True,164616,True,False,True,8.06,True,False
40,Male,Nurse,True,878294,True,False,True,7.85,True,True
32,Female,Accountant,True,189543,False,True,True,36.24,False,False
57,Female,Teacher,False,884803,False,True,True,82.64,False,False
62,Male,Technician,False,62308,True,True,False,76.1,False,False
44,Male,Teacher,False,431130,False,True,False,89.07,True,True
23,Female,Musician,True,56948,True,True,False,60.58,False,True
38,Male,Nurse,True,236238,False,True,False,29.67,False,False
19,Female,Artist,False,538167,False,True,False,51.73,False,True
45,Male,Musician,True,214922,False,False,True,63.95,True,False
35,Male,Technician,False,845736,False,False,True,19.01,False,False
48,Female,Engineer,True,332675,False,False,False,32.81,False,True
56,Female,Optician,False,975248,True,False,True,16.92,False,True
36,Female,Artist,True,157767,False,False,False,0.54,False,False
61,Female,Accountant,True,245551,True,True,False,7.62,True,True
40,Male,Accountant,False,979204,False,True,True,17.88,False,False
68,Female,Accountant,True,265265,False,True,True,78.56,True,True
28,Male,Technician,False,277266,False,False,True,21.0,True,True
23,Male,Optician,False,272912,False,True,False,26.03,True,True
66,Female,Developer,True,862315,False,False,False,70.06,True,False
54,Male,Engineer,True,990048,True,True,True,22.99,False,False
34,Female,Artist,True,981748,True,True,True,85.37,True,False
34,Female,Nurse,False,833482,False,True,False,85.8,False,True
28,Male,Developer,True,351643,True,True,False,89.93,False,True
19,Male,Technician,True,835980,True,False,True,7.01,False,True
40,Male,Musician,False,91502,False,True,True,47.02,True,True
39,Female,Doctor,True,926213,True,False,False,45.26,False,True
70,Female,Artist,True,743484,False,True,False,18.59,False,True
63,Male,Nurse,True,668636,False,False,True,3.39,True,True
29,Male,Musician,True,234271,True,False,False,65.64,True,True
44,Female,Technician,True,302864,True,False,False,79.8,False,False
70,Male,Engineer,False,6211,True,True,False,22.59,False,True
37,Male,Developer,False,89216,True,False,False,32.06,False,False
34,Male,Musician,True,537520,False,False,True,33.42,False,True
42,Male,Engineer,False,698300,False,True,False,40.66,True,False
67,Female,Technician,False,72457,True,False,True,94.01,False,False
19,Male,Optician,False,504356,False,True,False,29.53,True,False
25,Male,Sales,True,868329,True,True,False,6.95,True,False
56,Male,Developer,False,327460,False,False,False,66.16,False,True
23,Female,Optician,True,989758,True,True,True,39.11,False,False
24,Male,Artist,False,891623,False,False,False,22.26,True,False
38,Male,Developer,True,986250,True,True,False,50.08,False,True
27,Female,Engineer,True,668293,True,True,True,19.73,True,False
60,Male,Developer,False,857981,False,True,False,92.0,False,False
33,Female,Teacher,True,81670,True,True,True,35.37,False,False
48,Male,Engineer,False,334174,False,False,True,97.8,True,False
35,Female,Technician,False,357677,False,False,False,73.74,False,True
65,Female,Teacher,False,707394,True,False,False,95.91,False,False
65,Male,Artist,True,642893,True,True,True,25.97,True,False
67,Female,Developer,True,578455,False,True,False,63.29,False,True
58,Female,Doctor,True,80501,False,False,True,62.08,False,True
70,Male,Optician,False,415572,False,True,False,17.58,True,False
53,Male,Sales,True,293171,True,True,False,83.59,True,True
47,Male,Accountant,True,36190,False,True,True,42.06,False,False
58,Male,Doctor,True,613592,True,False,True,75.81,True,False
28,Female,Accountant,False,464182,True,True,True,1.18,True,False
31,Female,Technician,False,668406,True,True,True,94.96,True,True
42,Male,Teacher,True,288569,False,True,False,87.23,True,True
37,Male,Optician,True,735899,True,False,False,84.65,True,True
59,Male,Sales,True,175497,True,False,False,68.01,False,True
37,Female,Sales,True,186493,True,True,False,84.03,True,True
18,Male,Artist,True,401421,True,False,False,22.79,True,True
44,Female,Musician,False,740058,True,False,False,79.11,True,True
18,Male,Technician,True,880157,True,True,True,94.99,True,True
64,Male,Engineer,False,152282,True,False,False,41.69,True,True
39,Female,Engineer,True,221935,False,True,False,67.81,False,True
37,Female,Sales,False,568939,True,False,False,6.7,False,True
65,Male,Sales,True,762419,True,True,False,79.07,False,True
51,Male,Doctor,False,158934,False,False,True,84.22,False,False
63,Male,Nurse,False,664077,False,False,False,83.12,True,False
19,Male,Developer,True,843926,False,True,False,41.03,True,True
68,Male,Nurse,False,494149,False,False,True,2.26,False,True
19,Male,Teacher,True,705708,True,False,True,35.51,False,True
19,Male,Developer,True,887717,True,False,True,86.88,False,False
22,Male,Musician,True,708727,False,True,False,68.35,True,True
69,Male,Developer,True,460890,False,False,False,65.96,True,True
70,Male,Engineer,False,524993,False,True,False,97.33,True,False
58,Female,Technician,True,324851,True,True,False,82.37,False,False
54,Female,Musician,True,28596,False,False,True,86.29,False,False
52,Female,Technician,False,425449,False,False,False,55.94,True,True
64,Male,Nurse,True,448185,False,True,True,84.68,False,True
38,Female,Sales,True,852794,True,True,True,55.11,False,False
22,Female,Doctor,False,904766,False,False,False,66.67,False,False
66,Female,Sales,True,222298,False,True,False,78.47,False,True
29,Female,Musician,True,8644,True,False,True,73.24,False,False
18,Male,Musician,False,925981,True,True,True,53.18,False,True
55,Male,Doctor,False,784957,False,True,False,73.32,True,False
42,Female,Developer,True,485705,True,True,True,32.97,True,False
67,Male,Developer,False,221014,False,True,False,20.88,False,True
63,Female,Technician,False,712635,True,True,True,40.07,False,True
32,Male,Sales,False,929745,False,True,True,85.15,True,False
31,Female,Nurse,True,336946,False,False,True,77.58,True,True
18,Male,Technician,False,297804,False,True,True,70.73,False,True
21,Male,Accountant,False,123227,False,False,True,63.81,False,False
63,Male,Musician,False,634099,True,False,False,69.09,True,True
68,Female,Musician,False,108590,False,True,True,45.72,True,False
39,Male,Sales,True,928748,False,True,False,83.47,True,False
33,Female,Doctor,True,232977,True,True,True,77.37,False,True
24,Female,Accountant,True,471861,False,True,False,6.53,True,False
30,Male,Accountant,True,748799,False,True,False,84.15,False,False
24,Female,Engineer,False,791759,True,True,True,71.6,True,True
54,Female,Musician,True,564494,False,True,True,57.55,True,False
69,Male,Engineer,True,121793,True,True,True,68.32,True,True
34,Female,Doctor,False,717139,True,True,False,53.48,True,False
23,Male,Optician,False,250352,True,False,False,53.58,False,False
53,Female,Musician,False,582789,False,True,False,98.03,False,True
20,Female,Developer,True,684833,False,False,False,2.14,False,True
36,Female,Nurse,True,459626,True,False,True,57.39,True,False
28,Male,Sales,True,817857,False,True,True,30.43,False,False
38,Female,Artist,False,143119,False,False,False,1.42,True,True
32,Female,Developer,True,72656,True,False,True,31.22,False,False
26,Male,Nurse,False,485727,True,False,False,20.31,False,True
27,Female,Teacher,False,404411,False,False,False,92.47,True,False
69,Male,Teacher,False,519639,True,False,False,84.76,False,True
31,Female,Optician,True,850143,False,True,False,85.31,False,False
33,Male,Musician,False,619791,False,True,False,60.95,True,False
25,Female,Sales,True,399871,False,True,False,38.22,True,True
22,Female,Teacher,False,462142,True,True,True,50.09,False,False
38,Male,Technician,True,889622,True,False,False,72.58,True,True
69,Female,Sales,False,527584,False,False,False,86.61,False,True
47,Female,Optician,True,95634,False,False,True,41.83,False,True
43,Male,Doctor,False,702936,False,False,True,85.47,False,True
59,Male,Technician,True,699874,True,True,False,57.21,True,True
64,Female,Engineer,False,969951,False,False,True,22.83,False,False
47,Female,Artist,True,581973,False,True,True,7.66,False,True
38,Female,Accountant,False,828225,False,True,False,23.14,False,False
28,Female,Doctor,True,306528,True,False,True,91.41,False,False
39,Male,Sales,True,140905,False,True,True,36.64,True,False
60,Female,Engineer,False,251017,True,False,True,72.1,False,True
37,Female,Developer,True,832021,True,True,True,40.21,False,True
34,Male,Optician,False,791473,True,False,False,58.84,True,False
68,Male,Engineer,True,734814,False,False,True,91.9,True,False
28,Female,Technician,True,279396,True,False,False,70.3,True,False
33,Female,Technician,True,538118,True,True,False,7.87,True,False
25,Male,Teacher,True,343885,True,True,True,92.47,True,True
57,Female,Developer,True,241805,False,False,True,82.32,False,True
64,Female,Developer,False,756537,False,False,True,17.19,False,False
31,Female,Accountant,False,436405,True,False,False,64.27,True,True
41,Female,Developer,True,388027,False,True,False,88.97,True,False
38,Female,Sales,False,740864,True,False,True,51.07,True,True
41,Male,Developer,True,653759,False,False,False,37.21,False,False
32,Male,Teacher,False,916112,False,True,True,40.2,True,True
64,Male,Teacher,False,820345,True,True,True,21.31,False,True
57,Female,Sales,True,260631,False,False,True,95.91,False,True
45,Female,Developer,True,116728,True,True,True,97.76,True,True
37,Male,Doctor,False,485719,False,True,False,96.76,True,False
19,Male,Engineer,False,106368,False,False,True,21.42,True,False
67,Female,Technician,True,292598,False,False,True,43.72,False,False
68,Female,Optician,True,875720,False,False,False,5.53,False,True
55,Male,Optician,False,368122,False,False,False,22.6,True,False
22,Female,Musician,False,444767,True,False,True,40.37,False,False
48,Male,Developer,True,22133,False,True,False,70.25,False,True
39,Male,Developer,False,368576,True,False,False,61.87,False,False
52,Female,Teacher,False,539782,True,True,False,53.0,True,False
38,Male,Doctor,False,814303,False,True,True,21.51,True,True
30,Female,Accountant,True,211566,False,True,False,96.3,True,False
25,Male,Engineer,True,877998,True,True,False,70.26,True,False
65,Female,Technician,False,828608,True,True,True,29.87,True,True
26,Male,Musician,False,192011,False,False,False,87.4,False,False
28,Male,Nurse,True,669396,True,True,False,30.67,True,True
65,Male,Doctor,False,164889,False,True,False,28.38,False,True
46,Female,Optician,False,263534,True,False,True,71.63,True,False
62,Female,Developer,True,157214,True,False,False,94.82,False,True
48,Female,Technician,True,657720,False,True,False,14.07,True,False
41,Female,Optician,True,843829,True,True,True,28.24,True,False
27,Female,Sales,True,422043,False,True,False,45.58,True,False
68,Male,Doctor,True,429631,False,False,False,93.4,False,False
43,Female,Musician,True,927470,False,False,False,90.09,False,True
64,Female,Teacher,True,433947,True,True,False,10.23,False,False
37,Male,Teacher,False,944638,False,True,True,14.67,True,False
47,Female,Optician,True,904588,True,False,True,56.6,True,True
68,Female,Artist,False,576900,True,True,True,49.77,False,True
58,Male,Sales,True,382577,False,True,False,96.04,False,False
40,Female,Doctor,True,339807,False,True,False,84.22,True,False
25,Male,Teacher,False,801876,False,False,False,81.07,False,True
29,Female,Artist,False,212286,True,True,True,10.72,False,True
22,Female,Nurse,False,322605,True,False,False,62.87,True,True
60,Male,Teacher,False,442853,False,True,True,47.39,True,False
64,Male,Artist,True,697199,True,False,True,90.66,False,True
38,Female,Technician,True,561014,False,True,True,81.34,True,True
43,Female,Sales,False,776437,True,False,True,66.6,False,False
19,Female,Nurse,True,132219,True,True,True,40.46,True,False
55,Male,Sales,False,992847,False,False,True,56.72,False,True
22,Male,Artist,True,273508,False,False,True,27.99,False,True
37,Male,Artist,True,19710,False,True,True,93.2,False,False
19,Male,Sales,True,36883,True,False,True,48.66,True,True
36,Female,Doctor,False,948957,True,True,True,83.26,True,True
21,Male,Engineer,False,931948,True,False,True,15.31,True,True
18,Male,Optician,True,360188,False,True,False,34.31,True,False
49,Male,Developer,True,504861,False,False,False,36.49,True,False
46,Female,Doctor,False,586405,True,True,True,99.8,True,True
47,Male,Teacher,True,964750,False,True,True,63.5,False,False
19,Male,Developer,False,157017,True,True,False,44.64,True,True
55,Male,Teacher,False,746659,False,True,True,20.42,True,False
25,Female,Engineer,False,745085,False,True,True,64.03,True,False
38,Female,Optician,False,120580,False,False,True,28.18,False,True
49,Male,Musician,False,755342,False,True,False,7.94,True,False
61,Female,Technician,True,475801,True,True,True,70.98,True,True
60,Male,Sales,True,365935,True,True,False,90.6,False,False
37,Male,Nurse,False,754482,False,True,True,46.67,False,True
49,Female,Sales,True,323676,True,True,False,38.89,True,False
31,Male,Technician,True,893120,False,False,True,4.26,False,False
68,Male,Musician,True,367403,False,False,True,48.31,True,False
37,Female,Artist,False,122535,False,False,False,90.84,False,False
33,Male,Accountant,False,596970,True,False,True,19.1,True,True
65,Female,Optician,False,680253,False,False,True,80.87,True,True
42,Male,Teacher,True,539389,False,False,True,6.35,False,False
32,Male,Artist,True,201422,True,False,False,16.39,True,True
65,Female,Technician,False,675910,False,False,True,30.57,False,True
26,Female,Doctor,True,674844,True,True,False,63.71,True,False
52,Male,Nurse,True,338741,True,True,True,38.42,True,True
21,Male,Sales,True,603406,True,True,False,63.37,True,False
60,Female,Doctor,True,634326,False,False,True,19.74,True,False
35,Male,Engineer,True,519834,True,True,False,65.62,False,True
62,Male,Accountant,True,835260,False,False,True,45.09,False,False
70,Female,Nurse,False,435367,False,True,True,68.22,False,True
67,Female,Engineer,False,675527,True,True,False,0.74,True,False
